Unnamed: 0,Unnamed: 0.1,url_meeting,url,paragraph_number,paragraph,corridor,daily,Year,Month,Conference,Location,Link,Dailies?,COMMENTS,institution,mentioned_countries
364,45,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,45,"On temperature change between 1850-1900 and 1986-2005, Canada, supported by Belgium and the US, proposed providing context for the two time periods, referring to the former as the early instrumental period, and the latter as the AR5 reference period used for projections. Delegates debated at length whether to place this text in the observations or in the projections section. Delegates also discussed whether to use the term “pre-industrial” for the period 1850-1900, with some countries suggesting this would lead to confusion as in other places, “pre-industrial” refers to 1750.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Belgium', 'Canada']"
367,48,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,48,"Germany, supported by Belgium, Luxembourg and others, suggested adding that the rates of warming were higher in the preceding 15-year period. Norway noted that only periods of 30 years are sufficient to draw conclusions about rates of temperature change as defined in the glossary of the report. The US, with Belgium, Luxembourg and others, proposed adding that the rate of warming since the late 1990s is very sensitive to the choice of a start year, referring to a strong El Niño effect in 1997-1998. The latter suggestion was taken on board in a slightly modified form.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Germany', 'Luxembourg', 'Belgium', 'Norway']"
368,49,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,49,"The US, with Brazil, further suggested adding actual estimates of the rate of warming for 15-year periods using different starting years, to which a CLA responded that this was not evaluated in the underlying assessment. During informal consultations, CLAs did calculations in response to the suggestion by the US, and a related footnote was subsequently approved by the WG noting that “trends for 15-year periods starting in 1995, 1996 and 1997 are 0.13 (uncertainty interval: 0.02 to 0.24), 0.14 (0.03 to 0.24), and 0.07 (-0.02 to 0.18) ºC per decade, respectively.”",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,['Brazil']
369,50,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,50,"Concerning text on the Medieval Climate Anomaly, Belgium and Ireland underscored that this phenomenon was regional in nature, unlike global warming in late 20th century, and suggested clarifying language to reflect this. Canada, supported by Norway, raised the issue of the Arctic experiencing a greater increase in surface temperature than globally, and text on this was introduced in other parts of the SPM.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Ireland', 'Belgium', 'Canada', 'Norway']"
371,52,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,52,"On precipitation, the discussion mainly centred around the question whether the text should focus on the Northern Hemisphere only. Guinea, Tanzania, Madagascar, Malawi, Peru, Trinidad and Tobago, and the Philippines highlighted the need to mention the Southern Hemisphere as well, since precipitation is an important issue for policy makers there. Mali underlined the importance of rain-based agriculture; Ethiopia highlighted droughts and floods that have occurred due to precipitation variability; and the Comoros stressed the special vulnerability of island states. A contact group developed a compromise to include two additional maps that show the changes in precipitation in 1901-2010 and 1951-2010.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Philippines', 'Madagascar', 'Peru', 'Trinidad and Tobago', 'Ethiopia', 'Malawi', 'Mali', 'Guinea', 'Comoros']"
374,55,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,55,"Cryosphere: On the keynote message, many delegations identified the need to underscore the accelerating loss of ice mass in Greenland and Antarctica. However, the WG opted for a more conservative approach due to the relatively short records on ice masses, which began with satellite observations in the early 1990s, and the pressing need to make the key messages “absolutely water-tight.” Some delegations also suggested adding a sentence on the regional Antarctic sea ice extension, but this was abandoned due to less consistent observations and large natural variability.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Greenland', 'Antarctica']"
378,59,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,59,"A footnote was included stating that the assessment of ice loss from the Antarctic and Greenland ice sheets includes change in peripheral glaciers, which is excluded from values given for glaciers.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,['Greenland']
380,61,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,61,"On the global mean sea level rise during the last interglacial period (129,000 to 116,000 years ago), the UK, Austria, US, Germany and others supported providing a policy relevant context and linking paleoclimatic observations on sea level rise to temperature. To avoid confusing policy makers, China and Japan opposed causally linking sea level rise to specific temperature levels, explaining that mechanisms affecting sea level rise in pre-industrial times were different. Following extensive discussions and consultations with CLAs, participants agreed on text stating this change in the sea level occurred in the context of different orbital forcing and with high-latitude surface temperature, averaged over several thousand years, at least 2ºC warmer than present (“high confidence”).",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Germany', 'China', 'Austria', 'Japan']"
381,62,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,62,"Carbon and Other Biochemical Cycles: On the headline statement in this section, Brazil insisted on nuancing the relative contribution of land-use change to the increase of CO2 concentrations, and including reference to the role of forests as sinks, with Venezuela proposing to refer to the net balance between emissions and carbon capture by land systems. The US suggested adding terrestrial sinks, and mentioning that the increase in CO2 concentrations is “secondarily” from land use change, while Norway stated that it would not be appropriate to mention terrestrial sinks here. Saudi Arabia and Venezuela underlined the importance of referring, in the headline statement, to all three GHGs, namely CO2, methane, and nitrous oxide. Informal consultations took place on the reference to the role of terrestrial sinks, after which the headline statement was adopted.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Norway', 'Saudi Arabia', 'Brazil']"
382,63,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,63,"Addressing the atmospheric concentrations of GHGs, Saudi Arabia cautioned against “giving policy makers the message that CO2 drives global warming” and further highlighted that not all CO2 emissions result from fossil fuel combustion. Many delegates attempted to clarify and simplify language, while Argentina urged participants to “save energy for more controversial chapters.”",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Argentina', 'Saudi Arabia']"
383,64,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,64,"Regarding text on CO2 emissions from fossil fuel combustion and cement production in 2011, and anthropogenic net CO2 emissions from land-use change throughout the past decade, Saudi Arabia proposed also discussing other gases, sectors and sources, and addressing confidence levels and representative timeframes. On the use of different timeframes, the CLAs clarified that for industries, yearly data is available, while for land-use change, available data is not updated every year. Following informal consultations, delegates agreed to revised text incorporating a number of these suggestions.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,['Saudi Arabia']
386,67,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,67,"Over the last two decades, the Greenland and Antarctic ice sheets have been losing mass, glaciers have continued to shrink almost worldwide, and Arctic sea ice and Northern Hemisphere spring snow cover have continued to decrease in extent (“high confidence”).",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,['Greenland']
388,69,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36/summary-report-23-26,69,"C. DRIVERS OF CLIMATE CHANGE: This section was taken up in plenary on Wednesday when a contact group was formed, co-chaired by Arthur Rolle (Bahamas) and Jean-Pascal van Ypersele (Belgium). The contact group discussed, among other issues: the difference between radiative forcing and effective radiative forcing; the difference between concentration-based and emission-based approaches to the reporting of radiative forcing; comparability of the analyses in AR4 and AR5; and accessibility of the text to policy makers. Delegates also addressed the appropriateness of Figure SPM.5, since it does not present uncertainties for individual components, and the figure was slightly amended to reflect this. The text agreed by the contact group was discussed by the WG on Thursday when van Ypersele explained that, although both concentration-based and emission-based approaches to reporting radiative forcing are used in the SPM, the latter are emphasized. The WG then approved the section in its entirety.",0,False,2013,September,IPCC 36,Stockholm,https://enb.iisd.org/events/12th-session-ipcc-working-group-i-wgi-and-36th-session-ipcc-ipcc-36,n,,IPCC,"['Belgium', 'Bahamas']"
